"Monitoring Point ID","Monitoring Point Name","Latitude","Longitude","Located on Feature Name","Located on Type","Drainage Region Name","Feature Reference Code","Monitoring Active","Sample Start Date","Sample Start Time","Sample End Date","Sample End Time","Time Interval","Sample Start Depth","Sample End Depth","Depth Interval","Preservative","Action Type","Al-Diss-Water (ALUMINIUM) (mg/L) Result","Al-Diss-Water (ALUMINIUM) (mg/L) Detection Limit","Al-Diss-Water (ALUMINIUM) (mg/L) Greater Than","As-Diss-Water (ARSENIC) (mg/L) Result","As-Diss-Water (ARSENIC) (mg/L) Detection Limit","As-Diss-Water (ARSENIC) (mg/L) Greater Than","B-Diss-Water (BORON) (mg/L) Result","B-Diss-Water (BORON) (mg/L) Detection Limit","B-Diss-Water (BORON) (mg/L) Greater Than","Ba-Diss-Water (BARIUM) (mg/L) Result","Ba-Diss-Water (BARIUM) (mg/L) Detection Limit","Ba-Diss-Water (BARIUM) (mg/L) Greater Than","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Result","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Detection Limit","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Greater Than","Cd-Diss-Water (CADMIUM) (mg/L) Result","Cd-Diss-Water (CADMIUM) (mg/L) Detection Limit","Cd-Diss-Water (CADMIUM) (mg/L) Greater Than","Cr-Diss-Water (CHROMIUM) (mg/L) Result","Cr-Diss-Water (CHROMIUM) (mg/L) Detection Limit","Cr-Diss-Water (CHROMIUM) (mg/L) Greater Than","Cu-Diss-Water (COPPER) (mg/L) Result","Cu-Diss-Water (COPPER) (mg/L) Detection Limit","Cu-Diss-Water (COPPER) (mg/L) Greater Than","Fe-Diss-Water (IRON) (mg/L) Result","Fe-Diss-Water (IRON) (mg/L) Detection Limit","Fe-Diss-Water (IRON) (mg/L) Greater Than","Mn-Diss-Water (MANGANESE) (mg/L) Result","Mn-Diss-Water (MANGANESE) (mg/L) Detection Limit","Mn-Diss-Water (MANGANESE) (mg/L) Greater Than","Mo-Diss-Water (MOLYBDENUM) (mg/L) Result","Mo-Diss-Water (MOLYBDENUM) (mg/L) Detection Limit","Mo-Diss-Water (MOLYBDENUM) (mg/L) Greater Than","Ni-Diss-Water (NICKEL) (mg/L) Result","Ni-Diss-Water (NICKEL) (mg/L) Detection Limit","Ni-Diss-Water (NICKEL) (mg/L) Greater Than","Pb-Diss-Water (LEAD) (mg/L) Result","Pb-Diss-Water (LEAD) (mg/L) Detection Limit","Pb-Diss-Water (LEAD) (mg/L) Greater Than","Sr-Diss-Water (STRONTIUM) (mg/L) Result","Sr-Diss-Water (STRONTIUM) (mg/L) Detection Limit","Sr-Diss-Water (STRONTIUM) (mg/L) Greater Than","V-Diss-Water (VANADIUM) (mg/L) Result","V-Diss-Water (VANADIUM) (mg/L) Detection Limit","V-Diss-Water (VANADIUM) (mg/L) Greater Than","Zn-Diss-Water (ZINC) (mg/L) Result","Zn-Diss-Water (ZINC) (mg/L) Detection Limit","Zn-Diss-Water (ZINC) (mg/L) Greater Than","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Result","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Detection Limit","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Greater Than","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Result","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Detection Limit","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Greater Than","Eh-Phys-Water (REDOX POTENTIAL) (mV) Result","Eh-Phys-Water (REDOX POTENTIAL) (mV) Detection Limit","Eh-Phys-Water (REDOX POTENTIAL) (mV) Greater Than","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Result","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Counting Stat","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Greater Than","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Result","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Detection Limit","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Greater Than","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Result","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Detection Limit","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Greater Than","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Result","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Detection Limit","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Greater Than","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Result","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Detection Limit","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Greater Than","TEMP-Phys-Water (TEMPERATURE) (°C) Result","TEMP-Phys-Water (TEMPERATURE) (°C) Detection Limit","TEMP-Phys-Water (TEMPERATURE) (°C) Greater Than"
"150749","MALMANIE-EYE AT MALMANIELOOP 66J0 (DUP NAME 11183)","-25.631944","25.947222","KAFFERKRAAL (DUPL NAME 1)                                                                           ","Borehole","A31C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150750","TWEEFONTEIN (DUP NAME 11184)","-25.584722","25.930556","TWEEFONTEIN (DUPL NAME 17)                                                                          ","Borehole","A31C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150751","TWEEFONTEIN (DUP NAME 11185)","-25.561111","25.922222","TWEEFONTEIN (DUPL NAME 18)                                                                          ","Borehole","A31C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150786","MOILWASLOKASIE (DUP NAME 11220)","-25.556944","25.841667","MOILWASLOKASIE (DUPL NAME 4)                                                                        ","Borehole","A31C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150787","MOILWASLOKASIE (DUP NAME 11221)","-25.591667","25.833333","MOILWASLOKASIE (DUPL NAME 1)                                                                        ","Borehole","D41A","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150796","MOILWASLOKASIE (DUP NAME 11230)","-25.570833","25.823611","MOILWASLOKASIE (DUPL NAME 2)                                                                        ","Borehole","A31C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150797","VANGGAT BULT (DUP NAME 11231)","-25.629167","25.872222","VANGGAT BULT (DUPL NAME 3)                                                                          ","Borehole","A31C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150803","VERGENOEGD (DUP NAME 11237)","-25.590278","26.038889","VERGENOEGD (DUPL NAME 8)                                                                            ","Borehole","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150804","WOLVEKOPPIES","-25.584722","25.981944","WOLVEKOPPIES                                                                                        ","Borehole","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150813","VERGENOEGD (DUP NAME 11246)","-25.588889","26.040278","VERGENOEGD (DUPL NAME 3)                                                                            ","Borehole","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"161703","DELANGE","-25.166667","25.75","DELANGE                                                                                             ","Borehole","Y10A","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"162887","GRASFONTEIN (DUP NAME 21694)","-25.006944","26.051389","GRASFONTEIN (DUPL NAME 4)                                                                           ","Borehole","A32C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166760","DOORNFONTEIN (DUP NAME 24786)","-25.613056","25.919167","DOORNFONTEIN (DUPL NAME 62)                                                                         ","Borehole","A31C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166827","MOILOS","-25.566667","25.828889","MOILOS                                                                                              ","Borehole","A31C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166899","PAARDENVALLEI (DUP NAME 24891)","-25.615","26.000556","PAARDENVALLEI (DUPL NAME 4)                                                                         ","Borehole","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166900","WOILOS SUID","-25.593333","25.833333","WOILOS SUID                                                                                         ","Borehole","D41A","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166901","MALMANIE-EYE AT MALMANIELOOP 66JO (DUP NAME 24892)","-25.6375","25.961111","KAFFERKRAAL (DUPL NAME 2)                                                                           ","Borehole","A31C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166914","KLAARSTROOM (DUP NAME 24904)","-25.548056","25.991667","KLAARSTROOM (DUPL NAME 15)                                                                          ","Borehole","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166915","WOLWEKOPPIES","-25.579444","25.945","WOLWEKOPPIES                                                                                        ","Borehole","A31C","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"167389","KAREESPRUIT","-25.541389","26.028889","KAREESPRUIT                                                                                         ","Borehole","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"167390","UITVLUGT (DUP NAME 25293)","-25.605278","26.018056","UITVLUGT (DUPL NAME 32)                                                                             ","Borehole","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"167392","MONTGOMERYS HOOP","-25.565278","26.038611","MONTGOMERYS HOOP                                                                                    ","Borehole","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"167393","DE RUST (DUP NAME 25294)","-25.563611","26.030278","DE RUST (DUPL NAME 15)                                                                              ","Borehole","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"167394","KAMEELDOORN","-25.552778","26.049167","KAMEELDOORN                                                                                         ","Borehole","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174176","BUFFELFONTEIN (DUP NAME 29047)","-25.485278","26.029444","BUFFELFONTEIN                                                                                       ","Borehole","A31E","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"174644","KALKFONTEIN (DUP NAME 29382)","-25.226111","25.926667","KALKFONTEIN (DUPL NAME 34)                                                                          ","Borehole","A10B","","No","1995-04-05","14:30:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","0.1",""
"175532","RIETGAT (DUP NAME 29946)","-25.370556","26.008056","RIETGAT (DUPL NAME 25)                                                                              ","Borehole","A31H","","No","1995-08-16","10:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.1",""
"177753","A3R005 LEHUJWANE- / SEHUJWANE DAM AT BUISPOORT 22 JO NEAR DAM WALL","-25.30642","25.94886","A3R005 SEHUJWANE DAM AT BUISPOORT","Dam / Barrage","A31H","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188254","A3KARE-GHOLF ZEERUST GOLF COURSE AT N4 BRIDGE","-25.54688889","26.07361111","KAREESPRUIT - DRAINAGE REGION A31","Rivers","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189482","A3NGOT-PUANE MOILWAS (GOPANE) AT PUAGENG/DINOKANA ROAD ON TRIBUTARY OF MM MAPHANYANE","-25.42919444","25.86716667","TRIBUTARY #1 OF MMAPHANYANE RIVER","Rivers","A10A","","No","2007-08-20","08:45:00","","","","0","","","NONE","Sample","0.035","0.07","","0.103","0.205","","0.006","0.011","","0.01","0.002","","","","","0.005","0.01","","0.003","0.005","","0.006","0.011","","0.006","0.012","","0.001","0.001","","0.016","0.031","","0.004","0.008","","0.054","0.107","","0.032","0.001","","0.003","0.005","","0.002","0.003","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189482","A3NGOT-PUANE MOILWAS (GOPANE) AT PUAGENG/DINOKANA ROAD ON TRIBUTARY OF MM MAPHANYANE","-25.42919444","25.86716667","TRIBUTARY #1 OF MMAPHANYANE RIVER","Rivers","A10A","","No","2008-04-11","08:20:00","","","","0","","","NONE","Sample","0.012","0.002","","0.182","0.004","","0.039","0.018","","0.023","0.001","","","","","0.001","0.001","","0.006","0.001","","0.015","0.001","","0.024","0.012","","0.002","0.001","","0.026","0.003","","0.006","0.012","","0.002","0.004","","0.051","0.001","","0.001","0.001","","0.018","0.001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-06-28","13:45:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-06-28","13:45:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","37.5","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-07-18","13:45:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","0.5","","","","","30","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-07-18","13:45:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","150","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-08-23","13:35:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.5","","","","","230","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-08-23","13:35:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","98","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-09-06","14:45:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-09-06","14:45:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","130","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-10-18","13:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","0.5","","","","","26","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-10-18","13:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","160","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-11-29","14:35:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","0.5","","","","","56","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2011-11-29","14:35:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","230","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-01-17","16:45:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","0.5","","","","","80","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-01-17","16:45:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","250","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-01-18","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","0","","","","","","","","","","","","","","","","","","","","2420","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-02-14","16:15:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-02-14","16:15:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","140","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-02-15","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","0","","","","","","","","","","","","","","","","","","","","2420","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-03-27","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-03-27","10:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","130","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-03-29","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2420","0","","","","","","","","","","","","","","","","","","","","2420","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-04-24","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","0.5","","","","","190","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-04-24","10:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","340","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-05-08","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-05-08","10:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","37.5","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-05-10","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2420","0","","","","","","","","","","","","","","","","","","","","2420","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-06-05","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.9","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-06-05","10:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","84","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-06-07","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","388","0","","","","","","","","","","","","","","","","","","","","2420","0","","","",""
