"Monitoring Point ID","Monitoring Point Name",Latitude,Longitude,"Located on Feature Name","Located on Type","Drainage Region Name","Feature Reference Code","Monitoring Active","Monitoring Variable","Measuring Unit","Number of Analyses","First Analyses","Last Analyses"
189482,"A3NGOT-PUANE MOILWAS (GOPANE) AT PUAGENG/DINOKANA ROAD ON TRIBUTARY OF MM MAPHANYANE",-25.42919444,25.86716667,"TRIBUTARY #1 OF MMAPHANYANE RIVER",Rivers,A10A,,No,V-Diss-Water,mg/L,2,2007-08-20,2008-04-11
189482,"A3NGOT-PUANE MOILWAS (GOPANE) AT PUAGENG/DINOKANA ROAD ON TRIBUTARY OF MM MAPHANYANE",-25.42919444,25.86716667,"TRIBUTARY #1 OF MMAPHANYANE RIVER",Rivers,A10A,,No,Zn-Diss-Water,mg/L,2,2007-08-20,2008-04-11
189482,"A3NGOT-PUANE MOILWAS (GOPANE) AT PUAGENG/DINOKANA ROAD ON TRIBUTARY OF MM MAPHANYANE",-25.42919444,25.86716667,"TRIBUTARY #1 OF MMAPHANYANE RIVER",Rivers,A10A,,No,pH-Diss-Water,"pH units",2,2007-08-20,2008-04-11
189482,"A3NGOT-PUANE MOILWAS (GOPANE) AT PUAGENG/DINOKANA ROAD ON TRIBUTARY OF MM MAPHANYANE",-25.42919444,25.86716667,"TRIBUTARY #1 OF MMAPHANYANE RIVER",Rivers,A10A,,No,pHs-Calc-Water,null,2,2007-08-20,2008-04-11
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,ASAR-Diss-Water,null,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Al-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,As-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,B-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Ba-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,CORR-Diss-Water,null,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Ca-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Cd-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Cl-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Cr-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Cu-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,DMS-Tot-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,EC-Phys-Water,mS/m,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,F-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Fe-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,HARD-Mg-Calc-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,HARD-Tot-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,K-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,LANGL-Index-Water,null,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Mg-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Mn-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Mo-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,NH3(25)-Union-Diss-W,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,NH4-N-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,NO3+NO2-N-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Na-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Ni-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,PO4-P-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Pb-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,RYZNAR-Index-Water,null,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,SAR-Diss-Water,null,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,SO4-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,SO4Ion/MajAnions-Wat,null,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,SO4Ion/TotAnions-Wat,null,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Si-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Sr-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,TAL-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,V-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,Zn-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,pH-Diss-Water,"pH units",1,2007-11-17,2007-11-17
84961,"2525DB00395 TWEEFONTEIN UPPER (A1G003) - WR70",-25.5454,25.9408,"2525DB00395 TWEEFONTEIN UPPER (A1H003) - WR70",Spring/Eye,A10A,,No,pHs-Calc-Water,null,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,ASAR-Diss-Water,null,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Al-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,As-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,B-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Ba-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,CORR-Diss-Water,null,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Ca-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Cd-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Cl-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Cr-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Cu-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,DMS-Tot-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,EC-Phys-Water,mS/m,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,F-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Fe-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,HARD-Mg-Calc-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,HARD-Tot-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,K-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,LANGL-Index-Water,null,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Mg-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Mn-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Mo-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,NH3(25)-Union-Diss-W,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,NH4-N-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,NO3+NO2-N-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Na-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Ni-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,PO4-P-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Pb-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,RYZNAR-Index-Water,null,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,SAR-Diss-Water,null,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,SO4-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,SO4Ion/MajAnions-Wat,null,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,SO4Ion/TotAnions-Wat,null,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Si-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Sr-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,TAL-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,V-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,Zn-Diss-Water,mg/L,1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,pH-Diss-Water,"pH units",1,2007-11-17,2007-11-17
84962,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",-25.5441,25.9456,"2525DB00394 TWEEFONTEIN LOWER (A1H004) - WR59",Spring/Eye,A10A,,No,pHs-Calc-Water,null,1,2007-11-17,2007-11-17
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,ASAR-Diss-Water,null,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,CORR-Diss-Water,null,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,Ca-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,Cl-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,DMS-Tot-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,EC-Phys-Water,mS/m,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,F-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,HARD-Mg-Calc-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,HARD-Tot-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,K-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,LANGL-Index-Water,null,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,Mg-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,NH3(25)-Union-Diss-W,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,NH4-N-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,NO3+NO2-N-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,Na-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,PO4-P-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,RYZNAR-Index-Water,null,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,SAR-Diss-Water,null,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,SO4-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,Si-Diss-Water,mg/L,1,1994-05-31,1994-05-31
88622,"ZQMBM41 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN",-25.541667,25.945833,"ZQMBM41 LOWER TWEEFONTEIN EYE",Spring/Eye,A10A,,No,TAL-Diss-Water,mg/L,1,1994-05-31,1994-05-31
