date_time,mean_discharge_cumecs,w_quality,name
22/08/07 00:00,0.101,64,A1H001
23/08/07 00:00,0.102,64,A1H001
24/08/07 00:00,0.102,64,A1H001
25/08/07 00:00,0.102,64,A1H001
26/08/07 00:00,0.101,64,A1H001
27/08/07 00:00,0.099,64,A1H001
28/08/07 00:00,0.097,64,A1H001
29/08/07 00:00,0.095,64,A1H001
30/08/07 00:00,0.093,64,A1H001
31/08/07 00:00,0.091,64,A1H001
01/09/07 00:00,0.091,64,A1H001
02/09/07 00:00,0.091,64,A1H001
03/09/07 00:00,0.091,64,A1H001
04/09/07 00:00,0.091,64,A1H001
05/09/07 00:00,0.091,64,A1H001
06/09/07 00:00,0.091,64,A1H001
07/09/07 00:00,0.091,64,A1H001
08/09/07 00:00,0.091,64,A1H001
09/09/07 00:00,0.092,64,A1H001
10/09/07 00:00,0.093,64,A1H001
11/09/07 00:00,0.094,64,A1H001
12/09/07 00:00,0.094,64,A1H001
13/09/07 00:00,0.094,64,A1H001
14/09/07 00:00,0.094,64,A1H001
15/09/07 00:00,0.095,64,A1H001
16/09/07 00:00,0.095,64,A1H001
17/09/07 00:00,0.095,64,A1H001
18/09/07 00:00,0.096,64,A1H001
19/09/07 00:00,0.096,64,A1H001
20/09/07 00:00,0.096,64,A1H001
21/09/07 00:00,0.096,64,A1H001
22/09/07 00:00,0.096,64,A1H001
23/09/07 00:00,0.095,64,A1H001
24/09/07 00:00,0.095,64,A1H001
25/09/07 00:00,0.095,64,A1H001
26/09/07 00:00,0.095,64,A1H001
27/09/07 00:00,0.094,64,A1H001
28/09/07 00:00,0.094,64,A1H001
29/09/07 00:00,0.094,64,A1H001
30/09/07 00:00,0.093,64,A1H001
01/10/07 00:00,0.091,64,A1H001
02/10/07 00:00,0.091,64,A1H001
03/10/07 00:00,0.091,64,A1H001
04/10/07 00:00,0.091,64,A1H001
05/10/07 00:00,0.091,64,A1H001
06/10/07 00:00,0.091,64,A1H001
07/10/07 00:00,0.09,64,A1H001
08/10/07 00:00,0.09,64,A1H001
09/10/07 00:00,0.088,64,A1H001
10/10/07 00:00,0.089,64,A1H001
11/10/07 00:00,0.091,64,A1H001
12/10/07 00:00,0.091,64,A1H001
13/10/07 00:00,0.091,64,A1H001
14/10/07 00:00,0.092,64,A1H001
15/10/07 00:00,0.092,64,A1H001
16/10/07 00:00,0.093,64,A1H001
17/10/07 00:00,0.094,64,A1H001
18/10/07 00:00,0.094,64,A1H001
19/10/07 00:00,0.092,64,A1H001
20/10/07 00:00,0.092,64,A1H001
21/10/07 00:00,0.092,64,A1H001
22/10/07 00:00,0.092,64,A1H001
23/10/07 00:00,0.092,64,A1H001
24/10/07 00:00,0.092,64,A1H001
25/10/07 00:00,0.09,64,A1H001
26/10/07 00:00,0.09,64,A1H001
27/10/07 00:00,0.09,64,A1H001
28/10/07 00:00,0.09,64,A1H001
29/10/07 00:00,0.09,64,A1H001
30/10/07 00:00,0.09,64,A1H001
31/10/07 00:00,0.09,64,A1H001
01/11/07 00:00,0.09,64,A1H001
02/11/07 00:00,0.091,64,A1H001
03/11/07 00:00,0.093,64,A1H001
04/11/07 00:00,0.094,64,A1H001
05/11/07 00:00,0.095,64,A1H001
06/11/07 00:00,0.098,64,A1H001
07/11/07 00:00,0.101,64,A1H001
08/11/07 00:00,0.103,64,A1H001
09/11/07 00:00,0.104,64,A1H001
10/11/07 00:00,0.104,64,A1H001
11/11/07 00:00,0.106,64,A1H001
12/11/07 00:00,0.107,64,A1H001
13/11/07 00:00,0.108,64,A1H001
14/11/07 00:00,0.109,64,A1H001
15/11/07 00:00,0.109,64,A1H001
16/11/07 00:00,0.109,64,A1H001
17/11/07 00:00,0.109,64,A1H001
18/11/07 00:00,0.109,64,A1H001
19/11/07 00:00,0.109,64,A1H001
20/11/07 00:00,0.109,64,A1H001
21/11/07 00:00,0.109,64,A1H001
22/11/07 00:00,0.109,64,A1H001
23/11/07 00:00,0.109,64,A1H001
24/11/07 00:00,0.108,64,A1H001
25/11/07 00:00,0.107,64,A1H001
26/11/07 00:00,0.107,64,A1H001
27/11/07 00:00,0.107,64,A1H001
28/11/07 00:00,0.107,64,A1H001
29/11/07 00:00,0.107,64,A1H001
30/11/07 00:00,0.107,64,A1H001
01/12/07 00:00,0.107,64,A1H001
02/12/07 00:00,0.107,64,A1H001
03/12/07 00:00,0.107,64,A1H001
04/12/07 00:00,0.107,64,A1H001
05/12/07 00:00,0.107,64,A1H001
06/12/07 00:00,0.11,64,A1H001
07/12/07 00:00,0.111,64,A1H001
08/12/07 00:00,0.111,64,A1H001
09/12/07 00:00,0.111,64,A1H001
10/12/07 00:00,0.113,64,A1H001
11/12/07 00:00,0.114,64,A1H001
12/12/07 00:00,0.114,64,A1H001
13/12/07 00:00,0.114,64,A1H001
14/12/07 00:00,0.114,64,A1H001
15/12/07 00:00,0.117,64,A1H001
16/12/07 00:00,0.118,64,A1H001
17/12/07 00:00,0.118,64,A1H001
18/12/07 00:00,0.118,64,A1H001
19/12/07 00:00,0.117,64,A1H001
20/12/07 00:00,0.117,64,A1H001
21/12/07 00:00,0.116,64,A1H001
22/12/07 00:00,0.115,64,A1H001
23/12/07 00:00,0.114,64,A1H001
24/12/07 00:00,0.114,64,A1H001
25/12/07 00:00,0.114,64,A1H001
26/12/07 00:00,0.114,64,A1H001
27/12/07 00:00,0.114,64,A1H001
28/12/07 00:00,0.114,64,A1H001
29/12/07 00:00,0.114,64,A1H001
30/12/07 00:00,0.114,64,A1H001
31/12/07 00:00,0.113,64,A1H001
01/01/08 00:00,0.114,64,A1H001
02/01/08 00:00,0.113,64,A1H001
03/01/08 00:00,0.113,64,A1H001
04/01/08 00:00,0.113,64,A1H001
05/01/08 00:00,0.113,64,A1H001
06/01/08 00:00,0.113,64,A1H001
07/01/08 00:00,0.113,64,A1H001
08/01/08 00:00,0.112,64,A1H001
09/01/08 00:00,0.11,64,A1H001
10/01/08 00:00,0.11,64,A1H001
11/01/08 00:00,0.11,64,A1H001
12/01/08 00:00,0.11,64,A1H001
13/01/08 00:00,0.11,64,A1H001
14/01/08 00:00,0.108,64,A1H001
15/01/08 00:00,0.107,64,A1H001
16/01/08 00:00,0.107,64,A1H001
17/01/08 00:00,0.108,64,A1H001
18/01/08 00:00,0.104,64,A1H001
19/01/08 00:00,0.103,64,A1H001
20/01/08 00:00,0.103,64,A1H001
21/01/08 00:00,0.103,64,A1H001
22/01/08 00:00,0.103,64,A1H001
23/01/08 00:00,0.103,64,A1H001
24/01/08 00:00,0.102,64,A1H001
25/01/08 00:00,0.1,64,A1H001
26/01/08 00:00,0.099,64,A1H001
27/01/08 00:00,0.099,64,A1H001
28/01/08 00:00,0.099,64,A1H001
29/01/08 00:00,0.099,64,A1H001
30/01/08 00:00,0.099,64,A1H001
31/01/08 00:00,0.099,64,A1H001
01/02/08 00:00,0.099,64,A1H001
02/02/08 00:00,0.099,64,A1H001
03/02/08 00:00,0.097,64,A1H001
04/02/08 00:00,0.098,64,A1H001
05/02/08 00:00,0.097,64,A1H001
06/02/08 00:00,0.099,64,A1H001
07/02/08 00:00,0.1,64,A1H001
08/02/08 00:00,0.102,64,A1H001
09/02/08 00:00,0.102,64,A1H001
10/02/08 00:00,0.103,64,A1H001
11/02/08 00:00,0.103,64,A1H001
12/02/08 00:00,0.103,64,A1H001
13/02/08 00:00,0.103,64,A1H001
14/02/08 00:00,0.103,64,A1H001
15/02/08 00:00,0.103,64,A1H001
16/02/08 00:00,0.102,64,A1H001
17/02/08 00:00,0.102,64,A1H001
18/02/08 00:00,0.102,64,A1H001
19/02/08 00:00,0.102,64,A1H001
20/02/08 00:00,0.102,64,A1H001
21/02/08 00:00,0.102,64,A1H001
22/02/08 00:00,0.102,64,A1H001
23/02/08 00:00,0.102,64,A1H001
24/02/08 00:00,0.102,64,A1H001
25/02/08 00:00,0.099,64,A1H001
26/02/08 00:00,0.096,64,A1H001
27/02/08 00:00,0.096,64,A1H001
28/02/08 00:00,0.095,64,A1H001
29/02/08 00:00,0.094,64,A1H001
01/03/08 00:00,0.093,64,A1H001
02/03/08 00:00,0.091,64,A1H001
03/03/08 00:00,0.09,64,A1H001
04/03/08 00:00,0.088,64,A1H001
05/03/08 00:00,0.088,64,A1H001
06/03/08 00:00,0.088,64,A1H001
07/03/08 00:00,0.088,64,A1H001
08/03/08 00:00,0.088,64,A1H001
09/03/08 00:00,0.089,64,A1H001
10/03/08 00:00,0.09,64,A1H001
11/03/08 00:00,0.09,64,A1H001
12/03/08 00:00,0.09,64,A1H001
13/03/08 00:00,0.09,64,A1H001
14/03/08 00:00,0.09,64,A1H001
15/03/08 00:00,0.09,64,A1H001
16/03/08 00:00,0.09,64,A1H001
17/03/08 00:00,0.09,64,A1H001
18/03/08 00:00,0.09,64,A1H001
19/03/08 00:00,0.09,64,A1H001
20/03/08 00:00,0.09,64,A1H001
21/03/08 00:00,0.09,64,A1H001
22/03/08 00:00,0.09,64,A1H001
23/03/08 00:00,0.09,64,A1H001
24/03/08 00:00,0.09,64,A1H001
25/03/08 00:00,0.09,64,A1H001
26/03/08 00:00,0.091,64,A1H001
27/03/08 00:00,0.091,64,A1H001
28/03/08 00:00,0.091,64,A1H001
29/03/08 00:00,0.091,64,A1H001
30/03/08 00:00,0.091,64,A1H001
31/03/08 00:00,0.091,64,A1H001
01/04/08 00:00,0.091,64,A1H001
02/04/08 00:00,0.091,64,A1H001
03/04/08 00:00,0.091,64,A1H001
04/04/08 00:00,0.091,64,A1H001
05/04/08 00:00,0.092,64,A1H001
06/04/08 00:00,0.092,64,A1H001
07/04/08 00:00,0.092,64,A1H001
08/04/08 00:00,0.092,64,A1H001
09/04/08 00:00,0.092,64,A1H001
10/04/08 00:00,0.092,64,A1H001
11/04/08 00:00,0.092,64,A1H001
12/04/08 00:00,0.092,64,A1H001
13/04/08 00:00,0.092,64,A1H001
14/04/08 00:00,0.092,64,A1H001
15/04/08 00:00,0.092,64,A1H001
16/04/08 00:00,0.092,64,A1H001
17/04/08 00:00,0.092,64,A1H001
18/04/08 00:00,0.092,64,A1H001
19/04/08 00:00,0.092,64,A1H001
20/04/08 00:00,0.092,64,A1H001
21/04/08 00:00,0.092,64,A1H001
22/04/08 00:00,0.092,64,A1H001
23/04/08 00:00,0.092,64,A1H001
24/04/08 00:00,0.092,64,A1H001
25/04/08 00:00,0.091,64,A1H001
26/04/08 00:00,0.091,64,A1H001
27/04/08 00:00,0.091,64,A1H001
28/04/08 00:00,0.09,64,A1H001
29/04/08 00:00,0.09,64,A1H001
30/04/08 00:00,0.09,64,A1H001
01/05/08 00:00,0.09,64,A1H001
02/05/08 00:00,0.09,64,A1H001
03/05/08 00:00,0.09,64,A1H001
04/05/08 00:00,0.09,64,A1H001
05/05/08 00:00,0.09,64,A1H001
06/05/08 00:00,0.09,64,A1H001
07/05/08 00:00,0.09,64,A1H001
08/05/08 00:00,0.092,64,A1H001
09/05/08 00:00,0.093,64,A1H001
10/05/08 00:00,0.094,64,A1H001
11/05/08 00:00,0.095,64,A1H001
12/05/08 00:00,0.096,64,A1H001
13/05/08 00:00,0.096,64,A1H001
14/05/08 00:00,0.096,64,A1H001
15/05/08 00:00,0.096,64,A1H001
16/05/08 00:00,0.096,64,A1H001
17/05/08 00:00,0.096,64,A1H001
18/05/08 00:00,0.096,64,A1H001
19/05/08 00:00,0.095,64,A1H001
20/05/08 00:00,0.094,64,A1H001
21/05/08 00:00,0.094,64,A1H001
22/05/08 00:00,0.094,64,A1H001
23/05/08 00:00,0.094,64,A1H001
24/05/08 00:00,0.094,64,A1H001
25/05/08 00:00,0.094,64,A1H001
26/05/08 00:00,0.094,64,A1H001
27/05/08 00:00,0.094,64,A1H001
28/05/08 00:00,0.094,64,A1H001
29/05/08 00:00,0.093,64,A1H001
30/05/08 00:00,0.089,64,A1H001
31/05/08 00:00,0.087,64,A1H001
01/06/08 00:00,0.087,64,A1H001
02/06/08 00:00,0.087,64,A1H001
03/06/08 00:00,0.09,64,A1H001
04/06/08 00:00,0.094,64,A1H001
05/06/08 00:00,0.096,64,A1H001
06/06/08 00:00,0.096,64,A1H001
07/06/08 00:00,0.096,64,A1H001
08/06/08 00:00,0.096,64,A1H001
09/06/08 00:00,0.097,64,A1H001
10/06/08 00:00,0.097,64,A1H001
11/06/08 00:00,0.097,64,A1H001
12/06/08 00:00,0.097,64,A1H001
13/06/08 00:00,0.097,64,A1H001
14/06/08 00:00,0.097,64,A1H001
15/06/08 00:00,0.097,64,A1H001
16/06/08 00:00,0.097,64,A1H001
17/06/08 00:00,0.097,64,A1H001
18/06/08 00:00,0.097,64,A1H001
19/06/08 00:00,0.097,64,A1H001
20/06/08 00:00,0.097,64,A1H001
21/06/08 00:00,0.097,64,A1H001
22/06/08 00:00,0.097,64,A1H001
23/06/08 00:00,0.098,64,A1H001
24/06/08 00:00,0.098,26,A1H001
25/06/08 00:00,0.097,26,A1H001
26/06/08 00:00,0.097,26,A1H001
27/06/08 00:00,0.097,26,A1H001
28/06/08 00:00,0.097,26,A1H001
29/06/08 00:00,0.097,26,A1H001
30/06/08 00:00,0.097,26,A1H001
01/07/08 00:00,0.097,26,A1H001
02/07/08 00:00,0.097,26,A1H001
03/07/08 00:00,0.097,26,A1H001
04/07/08 00:00,0.097,26,A1H001
05/07/08 00:00,0.097,26,A1H001
06/07/08 00:00,0.097,26,A1H001
07/07/08 00:00,0.097,26,A1H001
08/07/08 00:00,0.097,26,A1H001
09/07/08 00:00,0.096,26,A1H001
10/07/08 00:00,0.096,26,A1H001
11/07/08 00:00,0.096,26,A1H001
12/07/08 00:00,0.096,26,A1H001
13/07/08 00:00,0.096,26,A1H001
14/07/08 00:00,0.096,26,A1H001
15/07/08 00:00,0.096,26,A1H001
16/07/08 00:00,0.096,26,A1H001
17/07/08 00:00,0.096,26,A1H001
18/07/08 00:00,0.096,26,A1H001
19/07/08 00:00,0.096,26,A1H001
20/07/08 00:00,0.096,26,A1H001
21/07/08 00:00,0.096,26,A1H001
22/07/08 00:00,0.096,26,A1H001
23/07/08 00:00,0.095,26,A1H001
24/07/08 00:00,0.095,26,A1H001
25/07/08 00:00,0.095,26,A1H001
26/07/08 00:00,0.095,26,A1H001
27/07/08 00:00,0.095,26,A1H001
28/07/08 00:00,0.095,26,A1H001
29/07/08 00:00,0.095,26,A1H001
30/07/08 00:00,0.095,26,A1H001
31/07/08 00:00,0.095,26,A1H001
01/08/08 00:00,0.095,26,A1H001
02/08/08 00:00,0.095,26,A1H001
03/08/08 00:00,0.095,26,A1H001
04/08/08 00:00,0.095,26,A1H001
05/08/08 00:00,0.095,26,A1H001
06/08/08 00:00,0.095,26,A1H001
07/08/08 00:00,0.095,26,A1H001
08/08/08 00:00,0.095,26,A1H001
09/08/08 00:00,0.095,26,A1H001
10/08/08 00:00,0.095,26,A1H001
11/08/08 00:00,0.095,26,A1H001
12/08/08 00:00,0.095,26,A1H001
13/08/08 00:00,0.095,26,A1H001
14/08/08 00:00,0.095,26,A1H001
15/08/08 00:00,0.095,26,A1H001
16/08/08 00:00,0.095,26,A1H001
17/08/08 00:00,0.095,26,A1H001
18/08/08 00:00,0.095,26,A1H001
19/08/08 00:00,0.095,26,A1H001
20/08/08 00:00,0.095,26,A1H001
21/08/08 00:00,0.095,26,A1H001
22/08/08 00:00,0.096,26,A1H001
23/08/08 00:00,0.096,26,A1H001
24/08/08 00:00,0.096,26,A1H001
25/08/08 00:00,0.096,26,A1H001
26/08/08 00:00,0.096,26,A1H001
27/08/08 00:00,0.096,26,A1H001
28/08/08 00:00,0.097,26,A1H001
29/08/08 00:00,0.097,26,A1H001
30/08/08 00:00,0.097,26,A1H001
31/08/08 00:00,0.097,26,A1H001
01/09/08 00:00,0.097,26,A1H001
02/09/08 00:00,0.097,26,A1H001
03/09/08 00:00,0.098,26,A1H001
04/09/08 00:00,0.097,26,A1H001
05/09/08 00:00,0.097,26,A1H001
06/09/08 00:00,0.097,26,A1H001
07/09/08 00:00,0.096,26,A1H001
08/09/08 00:00,0.096,26,A1H001
09/09/08 00:00,0.096,26,A1H001
10/09/08 00:00,0.096,26,A1H001
11/09/08 00:00,0.095,26,A1H001
12/09/08 00:00,0.095,26,A1H001
13/09/08 00:00,0.095,26,A1H001
14/09/08 00:00,0.094,26,A1H001
15/09/08 00:00,0.094,26,A1H001
16/09/08 00:00,0.094,26,A1H001
17/09/08 00:00,0.094,26,A1H001
18/09/08 00:00,0.093,26,A1H001
19/09/08 00:00,0.093,26,A1H001
20/09/08 00:00,0.093,26,A1H001
21/09/08 00:00,0.092,26,A1H001
22/09/08 00:00,0.092,26,A1H001
23/09/08 00:00,0.092,26,A1H001
24/09/08 00:00,0.092,26,A1H001
25/09/08 00:00,0.092,26,A1H001
26/09/08 00:00,0.092,26,A1H001
27/09/08 00:00,0.092,26,A1H001
28/09/08 00:00,0.092,26,A1H001
29/09/08 00:00,0.092,26,A1H001
30/09/08 00:00,0.092,26,A1H001
01/10/08 00:00,0.092,26,A1H001
02/10/08 00:00,0.092,26,A1H001
03/10/08 00:00,0.092,26,A1H001
04/10/08 00:00,0.092,26,A1H001
05/10/08 00:00,0.092,26,A1H001
06/10/08 00:00,0.092,26,A1H001
07/10/08 00:00,0.092,26,A1H001
08/10/08 00:00,0.092,26,A1H001
09/10/08 00:00,0.092,26,A1H001
10/10/08 00:00,0.092,26,A1H001
11/10/08 00:00,0.092,26,A1H001
12/10/08 00:00,0.092,26,A1H001
13/10/08 00:00,0.092,26,A1H001
14/10/08 00:00,0.092,26,A1H001
15/10/08 00:00,0.092,26,A1H001
16/10/08 00:00,0.092,26,A1H001
17/10/08 00:00,0.092,26,A1H001
18/10/08 00:00,0.092,26,A1H001
19/10/08 00:00,0.092,26,A1H001
20/10/08 00:00,0.092,26,A1H001
21/10/08 00:00,0.092,26,A1H001
22/10/08 00:00,0.092,26,A1H001
23/10/08 00:00,0.092,26,A1H001
24/10/08 00:00,0.092,26,A1H001
25/10/08 00:00,0.092,26,A1H001
26/10/08 00:00,0.092,26,A1H001
27/10/08 00:00,0.092,26,A1H001
28/10/08 00:00,0.092,26,A1H001
29/10/08 00:00,0.092,26,A1H001
30/10/08 00:00,0.092,26,A1H001
31/10/08 00:00,0.092,26,A1H001
01/11/08 00:00,0.092,26,A1H001
02/11/08 00:00,0.092,26,A1H001
03/11/08 00:00,0.092,26,A1H001
04/11/08 00:00,0.092,26,A1H001
05/11/08 00:00,0.092,26,A1H001
06/11/08 00:00,0.092,26,A1H001
07/11/08 00:00,0.092,26,A1H001
08/11/08 00:00,0.092,26,A1H001
09/11/08 00:00,0.092,26,A1H001
10/11/08 00:00,0.092,26,A1H001
11/11/08 00:00,0.092,26,A1H001
12/11/08 00:00,0.092,26,A1H001
13/11/08 00:00,0.092,26,A1H001
14/11/08 00:00,0.092,26,A1H001
15/11/08 00:00,0.092,26,A1H001
16/11/08 00:00,0.092,26,A1H001
17/11/08 00:00,0.092,26,A1H001
18/11/08 00:00,0.092,26,A1H001
19/11/08 00:00,0.092,26,A1H001
20/11/08 00:00,0.092,26,A1H001
21/11/08 00:00,0.092,26,A1H001
22/11/08 00:00,0.092,26,A1H001
23/11/08 00:00,0.092,26,A1H001
24/11/08 00:00,0.092,26,A1H001
25/11/08 00:00,0.092,26,A1H001
26/11/08 00:00,0.092,26,A1H001
27/11/08 00:00,0.092,26,A1H001
28/11/08 00:00,0.092,26,A1H001
29/11/08 00:00,0.092,26,A1H001
30/11/08 00:00,0.092,26,A1H001
01/12/08 00:00,0.092,26,A1H001
02/12/08 00:00,0.092,26,A1H001
03/12/08 00:00,0.092,26,A1H001
04/12/08 00:00,0.092,26,A1H001
05/12/08 00:00,0.092,26,A1H001
06/12/08 00:00,0.092,26,A1H001
07/12/08 00:00,0.092,26,A1H001
08/12/08 00:00,0.092,26,A1H001
09/12/08 00:00,0.092,26,A1H001
10/12/08 00:00,0.092,26,A1H001
11/12/08 00:00,0.092,26,A1H001
12/12/08 00:00,0.092,26,A1H001
13/12/08 00:00,0.092,26,A1H001
14/12/08 00:00,0.092,26,A1H001
15/12/08 00:00,0.092,26,A1H001
16/12/08 00:00,0.092,26,A1H001
17/12/08 00:00,0.092,26,A1H001
18/12/08 00:00,0.092,26,A1H001
19/12/08 00:00,0.092,26,A1H001
20/12/08 00:00,0.092,26,A1H001
21/12/08 00:00,0.092,26,A1H001
22/12/08 00:00,0.092,26,A1H001
23/12/08 00:00,0.092,26,A1H001
24/12/08 00:00,0.092,26,A1H001
25/12/08 00:00,0.092,26,A1H001
26/12/08 00:00,0.092,26,A1H001
27/12/08 00:00,0.092,26,A1H001
28/12/08 00:00,0.092,26,A1H001
29/12/08 00:00,0.092,26,A1H001
30/12/08 00:00,0.092,26,A1H001
31/12/08 00:00,0.092,26,A1H001
01/01/09 00:00,0.092,26,A1H001
02/01/09 00:00,0.092,26,A1H001
03/01/09 00:00,0.092,26,A1H001
04/01/09 00:00,0.092,26,A1H001
05/01/09 00:00,0.092,26,A1H001
06/01/09 00:00,0.092,26,A1H001
07/01/09 00:00,0.092,26,A1H001
08/01/09 00:00,0.092,26,A1H001
09/01/09 00:00,0.092,26,A1H001
10/01/09 00:00,0.092,26,A1H001
11/01/09 00:00,0.092,26,A1H001
12/01/09 00:00,0.092,26,A1H001
13/01/09 00:00,0.092,26,A1H001
14/01/09 00:00,0.092,26,A1H001
15/01/09 00:00,0.092,26,A1H001
16/01/09 00:00,0.092,26,A1H001
17/01/09 00:00,0.092,26,A1H001
18/01/09 00:00,0.092,26,A1H001
19/01/09 00:00,0.092,26,A1H001
20/01/09 00:00,0.092,26,A1H001
21/01/09 00:00,0.092,26,A1H001
22/01/09 00:00,0.092,26,A1H001
23/01/09 00:00,0.092,26,A1H001
24/01/09 00:00,0.092,26,A1H001
25/01/09 00:00,0.092,26,A1H001
26/01/09 00:00,0.092,26,A1H001
27/01/09 00:00,0.092,26,A1H001
28/01/09 00:00,0.092,26,A1H001
29/01/09 00:00,0.092,26,A1H001
30/01/09 00:00,0.092,26,A1H001
31/01/09 00:00,0.092,26,A1H001
01/02/09 00:00,0.092,26,A1H001
02/02/09 00:00,0.092,26,A1H001
03/02/09 00:00,0.092,26,A1H001
04/02/09 00:00,0.092,26,A1H001
05/02/09 00:00,0.092,26,A1H001
06/02/09 00:00,0.092,26,A1H001
07/02/09 00:00,0.092,26,A1H001
08/02/09 00:00,0.092,26,A1H001
09/02/09 00:00,0.092,26,A1H001
10/02/09 00:00,0.092,26,A1H001
11/02/09 00:00,0.092,26,A1H001
12/02/09 00:00,0.092,26,A1H001
13/02/09 00:00,0.092,26,A1H001
14/02/09 00:00,0.092,26,A1H001
15/02/09 00:00,0.092,26,A1H001
16/02/09 00:00,0.092,26,A1H001
17/02/09 00:00,0.092,26,A1H001
18/02/09 00:00,0.092,26,A1H001
19/02/09 00:00,0.092,26,A1H001
20/02/09 00:00,0.092,26,A1H001
21/02/09 00:00,0.092,26,A1H001
22/02/09 00:00,0.092,26,A1H001
23/02/09 00:00,0.089,26,A1H001
24/02/09 00:00,0.084,2,A1H001
25/02/09 00:00,0.084,2,A1H001
26/02/09 00:00,0.084,2,A1H001
27/02/09 00:00,0.084,2,A1H001
28/02/09 00:00,0.084,2,A1H001
01/03/09 00:00,0.083,2,A1H001
02/03/09 00:00,0.084,2,A1H001
03/03/09 00:00,0.083,2,A1H001
04/03/09 00:00,0.083,2,A1H001
05/03/09 00:00,0.083,2,A1H001
06/03/09 00:00,0.083,2,A1H001
07/03/09 00:00,0.083,2,A1H001
08/03/09 00:00,0.083,2,A1H001
09/03/09 00:00,0.083,2,A1H001
10/03/09 00:00,0.083,2,A1H001
11/03/09 00:00,0.083,2,A1H001
12/03/09 00:00,0.083,2,A1H001
13/03/09 00:00,0.083,2,A1H001
14/03/09 00:00,0.083,2,A1H001
15/03/09 00:00,0.083,2,A1H001
16/03/09 00:00,0.083,2,A1H001
17/03/09 00:00,0.083,2,A1H001
18/03/09 00:00,0.083,2,A1H001
19/03/09 00:00,0.083,2,A1H001
20/03/09 00:00,0.083,2,A1H001
21/03/09 00:00,0.083,2,A1H001
22/03/09 00:00,0.083,2,A1H001
23/03/09 00:00,0.083,2,A1H001
24/03/09 00:00,0.085,2,A1H001
25/03/09 00:00,0.085,2,A1H001
26/03/09 00:00,0.085,2,A1H001
27/03/09 00:00,0.086,2,A1H001
28/03/09 00:00,0.085,2,A1H001
29/03/09 00:00,0.085,2,A1H001
30/03/09 00:00,0.086,2,A1H001
31/03/09 00:00,0.086,2,A1H001
01/04/09 00:00,0.086,2,A1H001
02/04/09 00:00,0.086,2,A1H001
03/04/09 00:00,0.085,2,A1H001
04/04/09 00:00,0.085,2,A1H001
05/04/09 00:00,0.086,2,A1H001
06/04/09 00:00,0.086,2,A1H001
07/04/09 00:00,0.087,2,A1H001
08/04/09 00:00,0.087,2,A1H001
09/04/09 00:00,0.087,2,A1H001
10/04/09 00:00,0.087,2,A1H001
11/04/09 00:00,0.087,2,A1H001
12/04/09 00:00,0.087,2,A1H001
13/04/09 00:00,0.087,2,A1H001
14/04/09 00:00,0.087,2,A1H001
15/04/09 00:00,0.087,2,A1H001
16/04/09 00:00,0.087,2,A1H001
17/04/09 00:00,0.087,2,A1H001
18/04/09 00:00,0.087,2,A1H001
19/04/09 00:00,0.087,2,A1H001
20/04/09 00:00,0.087,2,A1H001
21/04/09 00:00,0.087,2,A1H001
22/04/09 00:00,0.087,2,A1H001
23/04/09 00:00,0.088,2,A1H001
24/04/09 00:00,0.088,2,A1H001
25/04/09 00:00,0.088,2,A1H001
26/04/09 00:00,0.088,2,A1H001
27/04/09 00:00,0.088,2,A1H001
28/04/09 00:00,0.09,2,A1H001
29/04/09 00:00,0.093,2,A1H001
30/04/09 00:00,0.093,2,A1H001
01/05/09 00:00,0.093,2,A1H001
02/05/09 00:00,0.093,2,A1H001
03/05/09 00:00,0.093,2,A1H001
04/05/09 00:00,0.093,2,A1H001
05/05/09 00:00,0.093,2,A1H001
06/05/09 00:00,0.093,2,A1H001
07/05/09 00:00,0.093,2,A1H001
08/05/09 00:00,0.093,2,A1H001
09/05/09 00:00,0.093,2,A1H001
10/05/09 00:00,0.093,2,A1H001
11/05/09 00:00,0.093,2,A1H001
12/05/09 00:00,0.093,2,A1H001
13/05/09 00:00,0.093,2,A1H001
14/05/09 00:00,0.093,2,A1H001
15/05/09 00:00,0.093,2,A1H001
16/05/09 00:00,0.093,2,A1H001
17/05/09 00:00,0.093,2,A1H001
18/05/09 00:00,0.093,2,A1H001
19/05/09 00:00,0.093,2,A1H001
20/05/09 00:00,0.093,2,A1H001
21/05/09 00:00,0.093,2,A1H001
22/05/09 00:00,0.093,2,A1H001
23/05/09 00:00,0.093,2,A1H001
24/05/09 00:00,0.093,2,A1H001
25/05/09 00:00,0.093,2,A1H001
26/05/09 00:00,0.093,2,A1H001
27/05/09 00:00,0.093,2,A1H001
28/05/09 00:00,0.093,2,A1H001
29/05/09 00:00,0.093,2,A1H001
30/05/09 00:00,0.093,2,A1H001
31/05/09 00:00,0.093,2,A1H001
01/06/09 00:00,0.093,2,A1H001
02/06/09 00:00,0.093,2,A1H001
03/06/09 00:00,0.093,2,A1H001
04/06/09 00:00,0.093,2,A1H001
05/06/09 00:00,0.094,2,A1H001
06/06/09 00:00,0.093,2,A1H001
07/06/09 00:00,0.093,2,A1H001
08/06/09 00:00,0.094,2,A1H001
09/06/09 00:00,0.094,2,A1H001
10/06/09 00:00,0.094,2,A1H001
11/06/09 00:00,0.094,2,A1H001
12/06/09 00:00,0.094,2,A1H001
13/06/09 00:00,0.094,2,A1H001
14/06/09 00:00,0.093,2,A1H001
15/06/09 00:00,0.094,2,A1H001
16/06/09 00:00,0.094,2,A1H001
