"GeositeInfo_DataOwner","GeositeInfo_Identifier","GeositeInfo_GeositeType","GeositeInfo_Latitude","GeositeInfo_Longitude","WaterLevel_ReferencePoint","WaterLevel_ReferenceHeight","WaterLevel_MeasuringMethod","WaterLevel_WaterLevelStatus","WaterLevel_PiezometerNumber","WaterLevel_MeasurementDateAndTime","WaterLevel_WaterLevel"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-01-29 12:00:00","44.39"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-02-27 12:00:00","43.96"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-03-27 12:00:00","44.39"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-04-30 12:00:00","44.23"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-05-15 12:00:00","44.39"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-06-25 12:00:00","44.42"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-07-29 12:00:00","44.64"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-08-28 12:00:00","46.48"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-09-30 12:00:00","46.74"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-10-23 12:00:00","46.88"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-11-26 12:00:00","47.13"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1986-12-15 12:00:00","47.37"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1987-01-28 12:00:00","44.39"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1987-02-26 12:00:00","47.77"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1987-03-31 12:00:00","47.99"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1987-04-27 12:00:00","48.20"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1987-06-04 12:00:00","48.45"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1987-07-06 12:00:00","48.79"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1987-07-29 12:00:00","48.85"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1987-09-02 12:00:00","49.06"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1987-11-03 12:00:00","49.52"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1987-12-09 12:00:00","49.73"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-01-05 12:00:00","49.92"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-02-25 12:00:00","49.88"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-03-23 12:00:00","50.35"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-04-21 12:00:00","50.48"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-05-25 12:00:00","50.62"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-06-21 12:00:00","50.61"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-07-15 12:00:00","50.81"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-08-10 12:00:00","51.11"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-09-07 12:00:00","51.01"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-10-06 12:00:00","51.13"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-11-03 12:00:00","51.23"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1988-12-13 12:00:00","51.39"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-01-11 12:00:00","51.44"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-02-07 12:00:00","51.65"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-03-01 12:00:00","51.64"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-03-29 12:00:00","51.65"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-04-19 12:00:00","51.68"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-05-16 12:00:00","51.65"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-06-20 12:00:00","51.65"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-07-27 12:00:00","51.72"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-08-29 12:00:00","51.69"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-09-19 12:00:00","51.71"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-10-24 12:00:00","50.72"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-11-21 12:00:00","51.76"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1989-12-20 12:00:00","51.82"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-01-10 12:00:00","51.82"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-03-20 12:00:00","51.93"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-04-18 12:00:00","52.06"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-05-15 12:00:00","52.03"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-06-19 12:00:00","52.11"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-07-18 12:00:00","52.27"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-08-15 12:00:00","52.31"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-09-18 12:00:00","52.36"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-10-16 12:00:00","52.45"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-11-13 12:00:00","52.53"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1990-12-11 12:00:00","52.59"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-01-15 12:00:00","52.75"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-02-19 12:00:00","52.81"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-03-18 12:00:00","52.85"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-04-16 12:00:00","52.95"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-05-14 12:00:00","53.01"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-06-18 12:00:00","53.07"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-07-16 12:00:00","53.07"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-08-14 12:00:00","53.21"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-09-17 12:00:00","53.21"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-10-15 12:00:00","53.25"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1991-11-12 12:00:00","53.32"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-01-14 12:00:00","53.54"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-02-12 12:00:00","53.62"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-03-17 12:00:00","53.67"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-04-27 12:00:00","53.79"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-05-20 12:00:00","53.88"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-06-17 12:00:00","54.11"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-07-22 12:00:00","54.18"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-08-24 12:00:00","54.32"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-09-17 12:00:00","54.36"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-10-22 12:00:00","54.36"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-11-17 12:00:00","54.49"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1992-12-14 12:00:00","54.51"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-01-14 12:00:00","54.77"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-02-16 12:00:00","54.93"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-03-18 12:00:00","55.11"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-04-21 12:00:00","55.20"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-05-24 12:00:00","55.35"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-06-22 12:00:00","55.37"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-07-20 12:00:00","55.42"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-08-18 12:00:00","55.57"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-09-14 12:00:00","55.53"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-10-19 12:00:00","55.43"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-11-25 12:00:00","55.55"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1993-12-13 12:00:00","55.57"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-01-18 12:00:00","55.54"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-02-16 12:00:00","55.54"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-04-21 12:00:00","55.59"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-06-07 12:00:00","56.03"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-06-29 12:00:00","55.71"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-07-28 12:00:00","55.75"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-08-31 12:00:00","55.71"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-09-22 12:00:00","55.72"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-10-19 12:00:00","55.43"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-11-22 12:00:00","55.46"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1994-12-20 12:00:00","55.50"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-01-18 12:00:00","55.17"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-02-23 12:00:00","55.41"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-03-29 12:00:00","55.45"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-04-18 12:00:00","55.47"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-06-06 12:00:00","55.49"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-06-26 12:00:00","55.94"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-07-19 12:00:00","55.65"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-08-14 12:00:00","55.93"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-09-11 12:00:00","55.87"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-10-24 12:00:00","55.83"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-11-29 12:00:00","53.89"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1995-12-12 12:00:00","53.91"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1996-01-16 12:00:00","58.91"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1996-02-12 12:00:00","58.40"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1996-03-15 12:00:00","58.37"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1996-04-15 12:00:00","55.26"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1996-05-14 12:00:00","55.18"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1996-05-15 12:00:00","55.18"
"Dept Water - North West","2525DB00004","Borehole","-25.55109","25.91516",,,"Dip Meter","Static Water Level",,"1996-06-15 12:00:00","45.92"
